trade_date,symbol,pclose,close,pct_change
2016-10-21,RTBRISCOE,0.5,0.5,
2016-10-21,SCOA,3.77,3.77,
2016-10-21,SEPLAT,368.0,386.4,5.0
2016-10-21,SKYEBANK,0.64,0.64,-3.12
2016-10-21,STANBIC,17.0,17.0,
2016-10-21,STERLNBANK,1.03,0.98,-4.85
2016-10-21,TOTAL,290.0,290.0,
2016-10-21,TRANSCOHOT,5.28,5.28,
2016-10-21,TRANSCORP,0.99,0.98,-1.01
2016-10-21,UACN,19.4,19.4,
2016-10-21,UAC-PROP,3.41,3.41,
2016-10-21,UBA,4.29,4.26,-0.7
2016-10-21,UBN,4.75,4.75,
2016-10-21,UCAP,2.6,2.6,-1.15
2016-10-21,UNIC,0.5,0.5,
2016-10-21,UNILEVER,45.9,45.9,
2016-10-21,UNITYBNK,0.68,0.65,-4.41
2016-10-21,UTC,0.5,0.5,
2016-10-21,VITAFOAM,2.58,2.58,
2016-10-21,WAPCO,43.01,43.01,
2016-10-21,WAPIC,0.51,0.5,-1.96
2016-10-21,WEMABANK,0.61,0.65,6.56
2016-10-21,ZENITHBANK,14.75,14.75,-0.68
2016-10-21,LOTUSHAL15,8.89,-8.87,-0.22
2016-10-21,VETBANK,2.72,-2.71,-0.37
2016-10-21,VETGOODS,7.28,-7.27,-0.14
2016-10-24,7UP,159.9,159.9,
2016-10-24,ABBEYBDS,1.25,1.25,
2016-10-24,ACCESS,5.65,5.68,0.53
2016-10-24,AFRIPRUD,2.6,2.55,-1.92
2016-10-24,AFROMEDIA,0.5,0.5,
2016-10-24,AGLEVENT,0.81,0.81,
2016-10-24,AIICO,0.61,0.58,-4.92
2016-10-24,ASHAKACEM,13.57,13.57,
2016-10-24,ASOSAVINGS,0.5,0.5,
2016-10-24,BERGER,6.89,6.89,
2016-10-24,BETAGLAS,31.0,31.0,
2016-10-24,BOCGAS,3.52,3.52,
2016-10-24,CADBURY,13.13,11.88,-9.52
2016-10-24,CAP,33.75,33.75,
2016-10-24,CAVERTON,0.86,0.9,4.65
2016-10-24,CCNN,5.5,5.5,
2016-10-24,CHAMPION,2.63,2.63,
2016-10-24,CONOIL,35.9,35.9,
2016-10-24,CONTINSURE,1.0,1.0,1.0
2016-10-24,CUSTODYINS,3.71,3.71,
2016-10-24,CUTIX,1.89,1.89,
2016-10-24,DANGCEM,183.0,183.0,
2016-10-24,DANGFLOUR,3.75,3.75,
2016-10-24,DANGSUGAR,6.2,6.22,0.32
2016-10-24,DIAMONDBNK,1.16,1.15,-0.86
2016-10-24,EQUITYASUR,0.5,0.5,
2016-10-24,ETERNA,2.95,2.95,
2016-10-24,ETI,10.13,9.96,-1.68
2016-10-24,FBNH,2.99,2.99,0.33
2016-10-24,FCMB,1.11,1.13,1.8
2016-10-24,FIDELITYBK,0.87,0.86,-1.15
2016-10-24,FIDSON,1.52,1.45,-4.61
2016-10-24,FLOURMILL,20.0,20.0,
2016-10-24,FO,127.3,127.3,
2016-10-24,GLAXOSMITH,15.78,15.78,
2016-10-24,GUARANTY,24.28,24.25,-0.12
2016-10-24,GUINEAINS,0.5,0.5,
2016-10-24,GUINNESS,80.0,80.5,0.63
2016-10-24,HMARKINS,0.5,0.5,
2016-10-24,HONYFLOUR,1.3,1.3,
2016-10-24,INTBREW,19.95,19.95,
2016-10-24,JAPAULOIL,0.5,0.5,
2016-10-24,JBERGER,40.0,40.0,
2016-10-24,JOHNHOLT,0.66,0.66,
2016-10-24,LIVESTOCK,0.82,0.82,
2016-10-24,MANSARD,1.93,1.93,
2016-10-24,MAYBAKER,0.9,0.9,
2016-10-24,MOBIL,190.0,185.54,-2.35
2016-10-24,MRS,40.0,40.0,
2016-10-24,NAHCO,2.92,2.95,1.03
2016-10-24,NASCON,8.0,8.0,
2016-10-24,NB,145.0,145.5,0.34
2016-10-24,NEIMETH,0.86,0.86,
2016-10-24,NEM,0.84,0.8,-4.76
2016-10-24,NESTLE,800.0,800.0,
2016-10-24,NNFM,6.01,6.01,
2016-10-24,OANDO,5.2,5.03,-3.27
2016-10-24,OKOMUOIL,40.0,40.0,
2016-10-24,PHARMDEKO,1.62,1.62,
2016-10-24,PRESCO,40.25,40.25,
2016-10-24,PZ,17.48,16.65,-4.75
2016-10-24,REDSTAREX,4.0,4.0,
2016-10-24,RESORTSAL,0.5,0.5,
2016-10-24,SEPLAT,386.4,386.4,
2016-10-24,SKYEBANK,0.64,0.61,-4.69
2016-10-24,STANBIC,17.0,17.0,
2016-10-24,STERLNBANK,0.98,0.95,-3.06
2016-10-24,TOTAL,290.0,290.0,
2016-10-24,TRANSCORP,0.98,0.98,3.06
2016-10-24,UACN,19.4,19.4,
2016-10-24,UAC-PROP,3.41,3.41,
2016-10-24,UBA,4.26,4.2,-1.41
2016-10-24,UBN,4.75,4.5,-5.26
2016-10-24,UCAP,2.6,2.54,-2.31
2016-10-24,UNILEVER,45.9,45.9,
2016-10-24,UNITYBNK,0.65,0.62,-4.62
2016-10-24,VITAFOAM,2.58,2.64,2.33
2016-10-24,WAPCO,43.01,43.5,1.14
2016-10-24,WAPIC,0.5,0.51,2.0
2016-10-24,WEMABANK,0.65,0.61,-6.15
2016-10-24,ZENITHBANK,14.75,15.0,1.69
2016-10-24,LOTUSHAL15,8.87,-8.85,-0.23
2016-10-24,VETBANK,2.71,-2.7,-0.37
2016-10-24,VETGOODS,7.27,-7.26,-0.14
2016-10-25,7UP,159.9,159.9,
2016-10-25,ABCTRANS,0.5,0.5,
2016-10-25,ACADEMY,0.51,0.51,
2016-10-25,ACCESS,5.68,5.65,-0.53
2016-10-25,AFRIPRUD,2.55,2.49,-2.35
2016-10-25,AGLEVENT,0.81,0.77,-4.94
2016-10-25,AIICO,0.58,0.59,1.72
2016-10-25,AIRSERVICE,2.0,2.0,
2016-10-25,ARBICO,4.79,4.79,
2016-10-25,ASHAKACEM,13.57,12.26,-9.65
2016-10-25,BERGER,6.89,6.89,
2016-10-25,BETAGLAS,31.0,31.0,
2016-10-25,CADBURY,11.88,11.88,
2016-10-25,CAP,33.75,33.75,
2016-10-25,CAPOIL,0.5,0.5,
2016-10-25,CAVERTON,0.9,0.94,4.44
2016-10-25,CCNN,5.5,5.23,-4.91
2016-10-25,CHAMPION,2.63,2.59,-1.52
2016-10-25,CONOIL,35.9,35.9,
2016-10-25,CONTINSURE,1.0,1.0,
2016-10-25,CUSTODYINS,3.71,3.71,
2016-10-25,CUTIX,1.89,1.89,
2016-10-25,DAARCOMM,0.5,0.5,
2016-10-25,DANGCEM,183.0,174.17,-4.83
2016-10-25,DANGFLOUR,3.75,3.57,-4.8
2016-10-25,DANGSUGAR,6.22,6.22,
2016-10-25,DEAPCAP,0.5,0.5,
2016-10-25,DIAMONDBNK,1.15,1.1,-4.35
2016-10-25,ETERNA,2.95,2.95,
2016-10-25,ETI,9.96,9.7,-2.61
2016-10-25,EVANSMED,0.5,0.5,
2016-10-25,FBNH,2.99,3.0,0.33
2016-10-25,FCMB,1.13,1.09,-3.54
2016-10-25,FIDELITYBK,0.86,0.82,-4.65
2016-10-25,FIDSON,1.45,1.38,-4.83
2016-10-25,FLOURMILL,20.0,19.35,-3.25
2016-10-25,FO,127.3,127.3,
2016-10-25,FTNCOCOA,0.5,0.5,
2016-10-25,GLAXOSMITH,15.78,15.03,-4.75
2016-10-25,GNI,0.5,0.5,
2016-10-25,GUARANTY,24.25,24.15,-0.41
2016-10-25,GUINNESS,80.5,80.0,-0.62
2016-10-25,HMARKINS,0.5,0.5,
2016-10-25,HONYFLOUR,1.3,1.24,-4.62
2016-10-25,IKEJAHOTEL,1.85,1.85,
2016-10-25,INITSPLC,,0.89,
2016-10-25,INTBREW,19.95,19.4,-2.76
2016-10-25,JAPAULOIL,0.5,0.5,
2016-10-25,JBERGER,40.0,40.0,
2016-10-25,LASACO,0.5,0.5,
2016-10-25,LAWUNION,0.7,0.7,
2016-10-25,LEARNAFRCA,0.61,0.61,
2016-10-25,LINKASSURE,0.5,0.5,
2016-10-25,LIVESTOCK,0.82,0.82,
2016-10-25,MANSARD,1.93,1.93,
2016-10-25,MAYBAKER,0.9,0.9,
2016-10-25,MBENEFIT,0.5,0.5,
2016-10-25,MOBIL,185.54,190.0,2.4
2016-10-25,MRS,40.0,40.0,
2016-10-25,MULTITREX,0.5,0.5,
2016-10-25,NAHCO,2.95,2.81,-4.75
2016-10-25,NASCON,8.0,8.0,
2016-10-25,NB,145.5,145.5,-0.34
2016-10-25,NEIMETH,0.86,0.86,
2016-10-25,NEM,0.8,0.8,
2016-10-25,NESTLE,800.0,800.0,
2016-10-25,NIGERINS,0.5,0.5,
2016-10-25,NIG-GERMAN,3.62,3.62,
2016-10-25,NNFM,6.01,6.01,
2016-10-25,NPFMCRFBK,1.05,1.01,-3.81
2016-10-25,NSLTECH,0.5,0.5,
2016-10-25,OANDO,5.03,5.0,-0.6
2016-10-25,OKOMUOIL,40.0,40.0,
2016-10-25,PHARMDEKO,1.62,1.62,
2016-10-25,PREMBREW,2.95,2.95,
2016-10-25,PRESCO,40.25,42.3,5.09
2016-10-25,PRESTIGE,0.5,0.5,
2016-10-25,PZ,16.65,16.65,
2016-10-25,REDSTAREX,4.0,4.0,
2016-10-25,SEPLAT,386.4,390.0,0.93
2016-10-25,SKYEBANK,0.61,0.63,3.28
2016-10-25,STANBIC,17.0,17.0,
2016-10-25,STDINSURE,0.5,0.5,
2016-10-25,STERLNBANK,0.95,0.95,-2.11
2016-10-25,TOTAL,290.0,290.0,
2016-10-25,TRANSCOHOT,5.28,5.28,
2016-10-25,TRANSCORP,0.98,1.0,2.04
2016-10-25,UACN,19.4,19.4,
2016-10-25,UAC-PROP,3.41,3.41,
2016-10-25,UBA,4.2,4.19,-0.24
2016-10-25,UBN,4.5,4.5,
2016-10-25,UCAP,2.54,2.46,-3.15
2016-10-25,UNILEVER,45.9,45.9,
2016-10-25,UNITYBNK,0.62,0.65,4.84
2016-10-25,UTC,0.5,0.5,
2016-10-25,VITAFOAM,2.64,2.51,-4.92
2016-10-25,WAPCO,43.5,44.51,2.32
2016-10-25,WAPIC,0.51,0.5,-1.96
2016-10-25,WEMABANK,0.61,0.64,4.92
2016-10-25,ZENITHBANK,15.0,14.9,-0.67
2016-10-25,LOTUSHAL15,8.85,-8.81,-0.45
2016-10-25,VETBANK,2.7,-2.68,-0.74
2016-10-25,VETGOODS,7.26,-7.25,-0.14
2016-10-26,7UP,159.9,159.9,
2016-10-26,ACADEMY,0.51,0.51,
2016-10-26,ACCESS,5.65,5.65,-0.18
2016-10-26,AFRIPRUD,2.49,2.6,4.42
2016-10-26,AGLEVENT,0.77,0.77,
2016-10-26,AIICO,0.59,0.57,-3.39
2016-10-26,AIRSERVICE,2.0,2.0,
2016-10-26,ASHAKACEM,12.26,12.26,
2016-10-26,BERGER,6.89,6.89,
2016-10-26,BETAGLAS,31.0,31.5,1.61
2016-10-26,BOCGAS,3.52,3.52,
2016-10-26,CADBURY,11.88,11.88,
2016-10-26,CAP,33.75,33.75,
2016-10-26,CAPHOTEL,3.68,3.5,-4.89
2016-10-26,CAVERTON,0.94,0.94,
2016-10-26,CCNN,5.23,5.23,
2016-10-26,CHAMPION,2.59,2.58,-0.39
2016-10-26,CONOIL,35.9,35.9,
2016-10-26,CONTINSURE,1.0,0.97,-3.0
2016-10-26,CUSTODYINS,3.71,3.71,
2016-10-26,CUTIX,1.89,1.89,
2016-10-26,DANGCEM,174.17,174.17,
2016-10-26,DANGFLOUR,3.57,3.57,
2016-10-26,DANGSUGAR,6.22,6.5,4.5
2016-10-26,DIAMONDBNK,1.1,1.13,2.73
2016-10-26,ETERNA,2.95,2.95,
2016-10-26,ETI,9.7,9.73,0.31
2016-10-26,ETRANZACT,4.65,5.12,10.11
2016-10-26,EVANSMED,0.5,0.5,
2016-10-26,FBNH,3.0,3.0,-0.33
2016-10-26,FCMB,1.09,1.09,0.92
2016-10-26,FIDELITYBK,0.82,0.85,3.66
2016-10-26,FLOURMILL,19.35,19.5,0.78
2016-10-26,FO,127.3,123.5,-2.99
2016-10-26,GLAXOSMITH,15.03,15.03,
2016-10-26,GUARANTY,24.15,24.0,-0.62
2016-10-26,GUINNESS,80.0,80.0,
2016-10-26,HMARKINS,0.5,0.5,
2016-10-26,HONYFLOUR,1.24,1.18,-4.84
2016-10-26,IKEJAHOTEL,1.85,1.76,-4.86
2016-10-26,INTBREW,19.4,19.4,
2016-10-26,INTENEGINS,0.5,0.5,
2016-10-26,JAPAULOIL,0.5,0.5,
2016-10-26,JBERGER,40.0,38.0,-5.0
2016-10-26,LAWUNION,0.7,0.67,-4.29
2016-10-26,LEARNAFRCA,0.61,0.64,4.92
2016-10-26,LIVESTOCK,0.82,0.78,-4.88
2016-10-26,MANSARD,1.93,1.93,
2016-10-26,MAYBAKER,0.9,0.9,
2016-10-26,MOBIL,190.0,190.0,
2016-10-26,MRS,40.0,40.0,
2016-10-26,NAHCO,2.81,2.68,-4.63
2016-10-26,NASCON,8.0,8.0,
2016-10-26,NB,145.5,146.0,0.34
2016-10-26,NEIMETH,0.86,0.86,
2016-10-26,NEM,0.8,0.8,
2016-10-26,NESTLE,800.0,797.95,-0.26
2016-10-26,NPFMCRFBK,1.01,1.01,
2016-10-26,OANDO,5.0,5.01,0.2
2016-10-26,OKOMUOIL,40.0,40.01,0.03
2016-10-26,PORTPAINT,1.52,1.52,
2016-10-26,PRESCO,42.3,42.3,
2016-10-26,PZ,16.65,16.5,-0.9
2016-10-26,REDSTAREX,4.0,4.0,
2016-10-26,ROYALEX,0.5,0.5,
2016-10-26,RTBRISCOE,0.5,0.5,
2016-10-26,SEPLAT,390.0,390.0,
2016-10-26,SKYEBANK,0.63,0.63,-3.17
2016-10-26,STANBIC,17.0,17.0,
2016-10-26,STERLNBANK,0.95,0.95,
2016-10-26,TOTAL,290.0,290.0,
2016-10-26,TRANSCORP,1.0,1.0,1.0
2016-10-26,TRIPPLEG,1.36,1.36,
2016-10-26,UACN,19.4,18.43,-5.0
2016-10-26,UAC-PROP,3.41,3.41,
2016-10-26,UBA,4.19,4.26,1.67
2016-10-26,UBN,4.5,4.52,0.44
2016-10-26,UCAP,2.46,2.5,1.63
2016-10-26,UNILEVER,45.9,48.01,4.6
2016-10-26,UNIONDAC,0.5,0.5,
2016-10-26,UNITYBNK,0.65,0.65,
2016-10-26,VITAFOAM,2.51,2.46,-1.99
2016-10-26,WAPCO,44.51,44.51,
2016-10-26,WAPIC,0.5,0.5,4.0
2016-10-26,WEMABANK,0.64,0.61,-4.69
2016-10-26,ZENITHBANK,14.9,15.0,0.67
2016-10-26,LOTUSHAL15,8.81,-8.85,0.45
2016-10-26,VETGOODS,7.25,-7.27,0.28
2016-10-27,7UP,159.9,159.9,
2016-10-27,ABCTRANS,0.5,0.5,
2016-10-27,ACCESS,5.65,5.68,0.53
2016-10-27,AFRIPRUD,2.6,2.47,-5.0
2016-10-27,AIICO,0.57,0.56,-1.75
2016-10-27,AIRSERVICE,2.0,2.2,10.0
2016-10-27,ASHAKACEM,12.26,12.26,
2016-10-27,BERGER,6.89,6.89,
2016-10-27,BETAGLAS,31.5,31.5,
2016-10-27,CADBURY,11.88,13.0,9.43
2016-10-27,CAP,33.75,33.75,
2016-10-27,CAPHOTEL,3.5,3.5,
2016-10-27,CAVERTON,0.94,1.0,6.38
2016-10-27,CCNN,5.23,5.23,
2016-10-27,CHAMPION,2.58,2.58,
2016-10-27,CONOIL,35.9,35.9,
2016-10-27,CONTINSURE,0.97,0.97,
2016-10-27,CUSTODYINS,3.71,3.71,
2016-10-27,CUTIX,1.89,1.89,
2016-10-27,DANGCEM,174.17,175.0,0.48
2016-10-27,DANGFLOUR,3.57,3.51,-1.68
2016-10-27,DANGSUGAR,6.5,6.5,
2016-10-27,DIAMONDBNK,1.13,1.14,0.88
2016-10-27,DUNLOP,0.5,0.5,
2016-10-27,ETERNA,2.95,2.81,-4.75
2016-10-27,ETI,9.73,10.0,2.77
2016-10-27,ETRANZACT,5.12,5.12,
2016-10-27,EVANSMED,0.5,0.5,
2016-10-27,FBNH,3.0,3.0,0.33
2016-10-27,FCMB,1.09,1.06,-2.75
2016-10-27,FIDELITYBK,0.85,0.85,-1.18
2016-10-27,FIDSON,1.38,1.33,-3.62
2016-10-27,FLOURMILL,19.5,19.31,-0.97
2016-10-27,FO,123.5,117.45,-4.9
2016-10-27,GLAXOSMITH,15.03,15.03,
2016-10-27,GUARANTY,24.0,24.0,-0.21
2016-10-27,GUINNESS,80.0,80.0,
2016-10-27,HMARKINS,0.5,0.5,
2016-10-27,HONYFLOUR,1.18,1.18,
2016-10-27,IKEJAHOTEL,1.76,1.76,
2016-10-27,INITSPLC,0.89,0.89,
2016-10-27,INTBREW,19.4,19.4,
2016-10-27,INTENEGINS,0.5,0.5,
2016-10-27,JBERGER,38.0,38.0,
2016-10-27,LAWUNION,0.67,0.67,
2016-10-27,LIVESTOCK,0.78,0.83,6.41
2016-10-27,MANSARD,1.93,1.93,
2016-10-27,MAYBAKER,0.9,0.82,-8.89
2016-10-27,MOBIL,190.0,190.0,
2016-10-27,MORISON,1.65,1.65,
2016-10-27,MRS,40.0,40.0,
2016-10-27,NAHCO,2.68,2.7,0.75
2016-10-27,NASCON,8.0,8.0,
2016-10-27,NB,146.0,146.0,-0.34
2016-10-27,NEIMETH,0.86,0.86,
2016-10-27,NEM,0.8,0.8,
2016-10-27,NESTLE,797.95,797.95,
2016-10-27,NPFMCRFBK,1.01,1.04,2.97
2016-10-27,OANDO,5.01,5.19,3.59
2016-10-27,OKOMUOIL,40.01,41.0,2.47
2016-10-27,PORTPAINT,1.52,1.45,-4.61
2016-10-27,PRESCO,42.3,42.3,
2016-10-27,PZ,16.5,16.5,
2016-10-27,REDSTAREX,4.0,4.0,
2016-10-27,REGALINS,0.5,0.5,
2016-10-27,RTBRISCOE,0.5,0.5,
2016-10-27,SEPLAT,390.0,375.0,-3.85
2016-10-27,SKYEBANK,0.63,0.6,-4.76
2016-10-27,STACO,0.5,0.5,
2016-10-27,STANBIC,17.0,17.0,
2016-10-27,STDINSURE,0.5,0.5,
2016-10-27,STERLNBANK,0.95,0.95,
2016-10-27,TOTAL,290.0,319.72,10.25
2016-10-27,TRANSCOHOT,5.28,5.28,
2016-10-27,TRANSCORP,1.0,1.0,
2016-10-27,TRANSEXPR,1.12,1.12,
2016-10-27,UACN,18.43,18.43,
2016-10-27,UAC-PROP,3.41,3.24,-4.99
2016-10-27,UBA,4.26,4.2,-1.41
2016-10-27,UBN,4.52,4.52,
2016-10-27,UCAP,2.5,2.47,-1.2
2016-10-27,UNILEVER,48.01,50.0,4.14
2016-10-27,UNIONDAC,0.5,0.5,
2016-10-27,UNITYBNK,0.65,0.62,-4.62
2016-10-27,UPL,4.58,4.58,
2016-10-27,VITAFOAM,2.46,2.46,
2016-10-27,WAPCO,44.51,48.62,9.23
2016-10-27,WAPIC,0.5,0.5,
2016-10-27,WEMABANK,0.61,0.59,-3.28
2016-10-27,ZENITHBANK,15.0,14.95,-0.33
2016-10-27,LOTUSHAL15,8.85,-8.1,-8.47
2016-10-28,7UP,159.9,158.8,-0.69
2016-10-28,ACCESS,5.68,5.7,0.35
2016-10-28,AFRIPRUD,2.47,2.55,3.24
2016-10-28,AIICO,0.56,0.58,3.57
2016-10-28,AIRSERVICE,2.2,2.2,
2016-10-28,ASHAKACEM,12.26,12.26,
2016-10-28,BERGER,6.89,6.89,
2016-10-28,BETAGLAS,31.5,31.5,
2016-10-28,CADBURY,13.0,13.6,4.62
2016-10-28,CAP,33.75,33.75,
2016-10-28,CAVERTON,1.0,1.1,10.0
2016-10-28,CCNN,5.23,5.23,
2016-10-28,CHAMPION,2.58,2.58,-4.65
2016-10-28,CONOIL,35.9,35.9,
2016-10-28,CONTINSURE,0.97,1.01,4.12
2016-10-28,CUSTODYINS,3.71,3.71,
2016-10-28,DANGCEM,175.0,175.0,
2016-10-28,DANGFLOUR,3.51,3.51,
2016-10-28,DANGSUGAR,6.5,6.25,-3.85
2016-10-28,DIAMONDBNK,1.14,1.09,-4.39
2016-10-28,DUNLOP,0.5,0.5,
2016-10-28,ENAMELWA,29.33,29.33,
2016-10-28,ETERNA,2.81,2.81,
2016-10-28,ETI,10.0,10.5,5.0
2016-10-28,ETRANZACT,5.12,5.12,
2016-10-28,FBNH,3.0,3.03,1.0
2016-10-28,FCMB,1.06,1.09,2.83
2016-10-28,FIDELITYBK,0.85,0.89,4.71
2016-10-28,FIDSON,1.33,1.27,-4.51
2016-10-28,FLOURMILL,19.31,19.52,1.09
2016-10-28,FO,117.45,120.02,2.19
2016-10-28,GLAXOSMITH,15.03,14.92,-0.73
2016-10-28,GUARANTY,24.0,23.85,-0.62
2016-10-28,GUINNESS,80.0,80.0,
2016-10-28,HONYFLOUR,1.18,1.18,
2016-10-28,INTBREW,19.4,19.4,
2016-10-28,JBERGER,38.0,38.0,
2016-10-28,LASACO,0.5,0.5,
2016-10-28,LEARNAFRCA,0.64,0.64,
2016-10-28,LINKASSURE,0.5,0.5,
2016-10-28,LIVESTOCK,0.83,0.8,-3.61
2016-10-28,MANSARD,1.93,1.93,
2016-10-28,MAYBAKER,0.82,0.82,
2016-10-28,MOBIL,190.0,190.0,
2016-10-28,MORISON,1.65,1.65,
2016-10-28,MRS,40.0,40.0,
2016-10-28,NAHCO,2.7,2.7,
2016-10-28,NASCON,8.0,8.0,
2016-10-28,NB,146.0,146.0,-0.68
2016-10-28,NEM,0.8,0.8,
2016-10-28,NESTLE,797.95,791.0,-0.87
2016-10-28,NNFM,6.01,6.01,
2016-10-28,NPFMCRFBK,1.04,1.04,
2016-10-28,OANDO,5.19,5.2,0.19
2016-10-28,OKOMUOIL,41.0,41.0,
2016-10-28,PAINTCOM,0.84,0.84,
2016-10-28,PORTPAINT,1.45,1.45,
2016-10-28,PRESCO,42.3,43.85,3.66
2016-10-28,PZ,16.5,16.5,
2016-10-28,REDSTAREX,4.0,4.0,
2016-10-28,SEPLAT,375.0,380.0,1.33
2016-10-28,SKYEBANK,0.6,0.59,-1.67
2016-10-28,STANBIC,17.0,17.0,
2016-10-28,STDINSURE,0.5,0.5,
2016-10-28,STERLNBANK,0.95,0.91,-4.21
2016-10-28,TOTAL,319.72,329.99,3.21
2016-10-28,TRANSCOHOT,5.28,5.28,
2016-10-28,TRANSCORP,1.0,1.0,-1.0
2016-10-28,UACN,18.43,18.68,1.36
2016-10-28,UAC-PROP,3.24,3.25,0.31
2016-10-28,UBA,4.2,4.26,1.43
2016-10-28,UBN,4.52,4.52,
2016-10-28,UCAP,2.47,2.5,1.21
2016-10-28,UNILEVER,50.0,50.0,
2016-10-28,UNITYBNK,0.62,0.65,4.84
2016-10-28,UPL,4.58,4.58,
2016-10-28,VITAFOAM,2.46,2.46,
2016-10-28,WAPCO,48.62,50.0,2.84
2016-10-28,WAPIC,0.5,0.51,2.0
2016-10-28,WEMABANK,0.59,0.61,3.39
2016-10-28,ZENITHBANK,14.95,14.9,-0.33
2016-10-28,LOTUSHAL15,8.1,-8.92,10.12
2016-10-28,VETBANK,2.68,-2.69,0.37
2016-10-28,VETGOODS,7.27,-7.31,0.55
2016-10-31,7UP,158.8,150.86,-5.0
2016-10-31,ABCTRANS,0.5,0.5,
2016-10-31,ACADEMY,0.51,0.5,-1.96
2016-10-31,ACCESS,5.7,5.65,-0.88
2016-10-31,AFRIPRUD,2.55,2.46,-3.53
2016-10-31,AGLEVENT,0.77,0.77,
2016-10-31,AIICO,0.58,0.63,8.62
2016-10-31,AIRSERVICE,2.2,2.2,
2016-10-31,ASHAKACEM,12.26,12.26,
2016-10-31,BERGER,6.89,6.89,
2016-10-31,BETAGLAS,31.5,31.5,
2016-10-31,BOCGAS,3.52,3.52,
2016-10-31,CADBURY,13.6,12.95,-4.78
2016-10-31,CAP,33.75,33.75,
2016-10-31,CAVERTON,1.1,1.1,
2016-10-31,CCNN,5.23,5.23,
2016-10-31,CHAMPION,2.58,2.46,-4.65
2016-10-31,CONOIL,35.9,35.9,
2016-10-31,CONTINSURE,1.01,1.09,7.92
2016-10-31,CORNERST,0.5,0.5,
2016-10-31,CUSTODYINS,3.71,3.88,4.58
2016-10-31,CUTIX,1.89,1.89,
2016-10-31,DAARCOMM,0.5,0.5,
2016-10-31,DANGCEM,175.0,175.0,
2016-10-31,DANGFLOUR,3.51,3.82,8.83
2016-10-31,DANGSUGAR,6.25,6.2,-0.8
2016-10-31,DIAMONDBNK,1.09,1.04,-4.59
2016-10-31,ENAMELWA,29.33,29.33,
2016-10-31,EQUITYASUR,0.5,0.5,
2016-10-31,ETERNA,2.81,2.81,
2016-10-31,ETI,10.5,10.71,2.0
2016-10-31,EVANSMED,0.5,0.5,
2016-10-31,FBNH,3.03,3.0,-0.99
2016-10-31,FCMB,1.09,1.06,-2.75
2016-10-31,FIDELITYBK,0.89,0.88,-1.12
2016-10-31,FLOURMILL,19.52,19.08,-2.25
2016-10-31,FO,120.02,120.0,-0.02
2016-10-31,GLAXOSMITH,14.92,14.92,
2016-10-31,GNI,0.5,0.5,
2016-10-31,GUARANTY,23.85,23.5,-1.47
2016-10-31,GUINNESS,80.0,80.0,0.03
2016-10-31,HONYFLOUR,1.18,1.19,0.85
2016-10-31,IKEJAHOTEL,1.76,1.7,-3.41
2016-10-31,INTBREW,19.4,19.92,2.68
2016-10-31,JAPAULOIL,0.5,0.5,
2016-10-31,JBERGER,38.0,38.0,
2016-10-31,JOHNHOLT,0.66,0.66,
2016-10-31,LAWUNION,0.67,0.67,
2016-10-31,LEARNAFRCA,0.64,0.7,9.38
2016-10-31,LENNARDS,3.0,3.0,
2016-10-31,LIVESTOCK,0.8,0.77,-3.75
2016-10-31,MANSARD,1.93,1.93,
2016-10-31,MAYBAKER,0.82,0.84,2.44
2016-10-31,MBENEFIT,0.5,0.5,
2016-10-31,MEYER,0.91,0.83,-8.79
2016-10-31,MOBIL,190.0,190.0,
2016-10-31,MRS,40.0,43.35,8.38
2016-10-31,NAHCO,2.7,2.57,-4.81
2016-10-31,NASCON,8.0,8.0,
2016-10-31,NB,146.0,146.13,0.09
2016-10-31,NCR,8.99,8.99,
2016-10-31,NEIMETH,0.86,0.86,
2016-10-31,NEM,0.8,0.8,
2016-10-31,NESTLE,791.0,795.0,0.51
2016-10-31,NPFMCRFBK,1.04,1.04,
2016-10-31,OANDO,5.2,4.94,-5.0
2016-10-31,OKOMUOIL,41.0,43.05,5.0
2016-10-31,PAINTCOM,0.84,0.84,
2016-10-31,PRESCO,43.85,43.85,
2016-10-31,PRESTIGE,0.5,0.5,
2016-10-31,PZ,16.5,17.5,6.06
2016-10-31,SEPLAT,380.0,380.0,
2016-10-31,SKYEBANK,0.59,0.57,-3.39
2016-10-31,STACO,0.5,0.5,
2016-10-31,STANBIC,17.0,17.0,
2016-10-31,STERLNBANK,0.91,0.9,-1.1
2016-10-31,TOTAL,329.99,345.0,4.55
2016-10-31,TRANSCOHOT,5.28,5.28,
2016-10-31,TRANSCORP,1.0,0.91,-9.0
2016-10-31,UACN,18.68,19.55,4.66
2016-10-31,UAC-PROP,3.25,3.25,
2016-10-31,UBA,4.26,4.25,-0.23
2016-10-31,UBN,4.52,4.52,
2016-10-31,UCAP,2.5,2.5,-0.4
2016-10-31,UNILEVER,50.0,50.0,
2016-10-31,UNITYBNK,0.65,0.63,-3.08
2016-10-31,UPL,4.58,4.36,-4.8
2016-10-31,VITAFOAM,2.46,2.46,
2016-10-31,WAPCO,50.0,47.5,-5.0
2016-10-31,WAPIC,0.51,0.5,-1.96
2016-10-31,WEMABANK,0.61,0.58,-4.92
2016-10-31,ZENITHBANK,14.9,14.7,-1.34
2016-10-31,LOTUSHAL15,8.92,-8.92,
2016-10-31,VETBANK,2.69,-2.68,-0.37
